,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
21127,6,VERDE D,Verona,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2519,6,ADNAN A,Udinese,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
17427,6,BRIGNOLA E,Benevento,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1437,6,PEGOLO G,Sassuolo,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1294,6,MIRANTE A,Bologna,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
7428,6,MOLINARO C,Torino,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
14809,6,OBI J,Torino,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6011,6,ILLANES J,Fiorentina,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
12081,6,DIAWARA A,Napoli,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2388,6,ZIMA L,Genoa,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
6679,6,LUCIONI F,Benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
20799,6,STEPINSKI M,Chievo,A,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
17528,6,CALLEJON J,Napoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2017-18
7470,6,MORENO H,Roma,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
2833,6,ANTEI L,Benevento,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
15026,6,PERISIC I,Inter,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
10585,6,BERNARDESCHI F,Juventus,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
1338,6,NICOLAS A,Verona,P,2.5,5.5,-3.0,0.0,0.0,0.0,0.0,0.0,2017-18
14667,6,NAGY A,Bologna,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
