code,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
6398,23,parolo m,lazio,C,21.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,2016-17
9628,23,totti f,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7934,23,el sharaawy s,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
145,23,cordaz a,crotone,P,5.5,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
6720,23,rizzo l,bologna,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1082,23,astori d,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9485,23,stoian a,crotone,A,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4016,23,allan m,napoli,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7117,23,valero b,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1623,23,cionek t,palermo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3905,23,zanon l,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1676,23,conti a,atalanta,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9591,23,thereau c,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2025,23,fazio f,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
944,23,ali adnan k,udinese,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8177,23,higuain g,juventus,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
29,23,bizzarri a,pescara,P,-1.0,5.0,-6.0,0.0,0.0,0.0,0.0,0.0,2016-17
7060,23,torreira l,sampdoria,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5723,23,kucka j,milan,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6627,23,radovanovic i,chievo,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
958,23,alves b,cagliari,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1937,23,diks k,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1004,23,andelkovic s,palermo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2640,23,lukaku j,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6891,23,spinazzola l,atalanta,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5295,23,hallfredsson e,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4049,23,aquilani a,sassuolo,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6495,23,perotti d,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5415,23,hiljemark o,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9451,23,simeone g,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8366,23,iturbe j,torino,A,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5468,23,isla m,cagliari,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7911,23,el kaddouri o,empoli,A,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3784,23,torosidis v,bologna,D,8.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6528,23,pjanic m,juventus,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
874,23,albiol r,napoli,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5585,23,kastanos g,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6649,23,ragusa a,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1991,23,emerson,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
116,23,consigli a,sassuolo,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6564,23,praet d,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2706,23,manolas k,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9253,23,pucciarelli m,empoli,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
5680,23,kotnik a,crotone,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3619,23,silvestre m,sampdoria,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5598,23,kessie f,atalanta,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1690,23,cosic u,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2763,23,masina a,bologna,D,3.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
2587,23,letschert t,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8212,23,icardi m,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3681,23,stendardo g,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9564,23,tello c,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6578,23,pulgar e,bologna,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6841,23,saponara r,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3960,23,zukanovic e,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3804,23,vermaelen t,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8332,23,insigne l,napoli,A,10.5,7.5,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
1759,23,d'ambrosio d,inter,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2571,23,laurini v,empoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9520,23,suso,milan,A,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5368,23,henrique b,palermo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1134,23,barreca a,torino,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7952,23,embalo c,palermo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3908,23,zapata c,milan,D,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7975,23,falcinelli d,crotone,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9673,23,verdi s,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5688,23,krunic r,empoli,C,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5317,23,hamsik m,napoli,C,17.5,8.5,9.0,0.0,0.0,0.0,0.0,0.0,2016-17
8318,23,inglese r,chievo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7086,23,valdifiori m,torino,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
5253,23,gerson,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3534,23,samir c,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3528,23,salcedo c,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2688,23,maksimovic n,napoli,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5390,23,hetemaj p,chievo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6967,23,tachtsidis p,cagliari,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3754,23,tomovic n,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7185,23,verre v,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3878,23,zampano f,pescara,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6432,23,pasalic m,milan,C,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2602,23,lichtsteiner s,juventus,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5184,23,freuler r,atalanta,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5547,23,jankto j,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1893,23,de silvestri l,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4167,23,barberis a,crotone,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8249,23,ilicic j,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9309,23,quagliarella f,sampdoria,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2738,23,masiello a,atalanta,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2074,23,felipe d,udinese,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2866,23,moretti e,torino,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5147,23,fofana s,udinese,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2,23,alisson b,roma,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7520,23,borriello m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3728,23,toloi r,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1564,23,cesar b,chievo,D,4.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
274,23,handanovic s,inter,P,6.0,7.5,-1.0,-0.5,0.0,0.0,0.0,0.0,2016-17
219,23,dragowski b,fiorentina,P,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4206,23,barella n,cagliari,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2655,23,maietta d,bologna,D,4.0,4.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3454,23,rudiger a,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1214,23,bellusci g,empoli,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7832,23,dybala p,juventus,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2725,23,mario rui,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8112,23,gomez a,atalanta,A,13.5,7.5,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
5804,23,laxalt d,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
833,23,acerbi f,sassuolo,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9622,23,toledo h,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5776,23,kurtic j,atalanta,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
19,23,berisha e,atalanta,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
7993,23,falque i,torino,A,2.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,2016-17
1729,23,crescenzi a,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1912,23,de vrij,lazio,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4102,23,badelj m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5221,23,gagliardini r,inter,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9639,23,trajkovski a,palermo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9410,23,schick p,sampdoria,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1181,23,basta d,lazio,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7886,23,eder c,inter,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8263,23,immobile c,lazio,A,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
194,23,donnarumma g,milan,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
2839,23,miranda j,inter,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7149,23,vecino m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
848,23,ajeti a,torino,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8420,23,kalinic n,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9710,23,zapata d,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5663,23,kondogbia g,inter,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6455,23,pellegrini l,sassuolo,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7864,23,dzeko e,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5506,23,izco m,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8436,23,keita b,lazio,A,10.5,7.5,2.0,0.0,0.0,0.0,0.0,0.0,2016-17
928,23,alex sandro,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8145,23,hagi i,fiorentina,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
82,23,buffon g,juventus,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6693,23,rigoni n,chievo,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1598,23,chiellini g,juventus,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
5640,23,khedira s,juventus,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3646,23,skriniar m,sampdoria,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9646,23,trotta m,crotone,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9359,23,salah m,roma,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9637,24,trajkovski a,palermo,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1938,24,dimarco f,empoli,D,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1436,24,caldara m,atalanta,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6633,24,radovanovic i,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3670,24,spolli n,chievo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3678,24,stendardo g,pescara,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
2247,24,ghoulam f,napoli,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7032,24,tonev a,crotone,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2090,24,ferrari g,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1691,24,cosic u,empoli,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4677,24,crisetig l,crotone,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
10,24,berisha e,atalanta,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
7499,24,bernardeschi f,fiorentina,A,8.5,7.0,0.0,-0.5,0.0,2.0,0.0,0.0,2016-17
4692,24,cristante b,atalanta,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3757,24,tomovic n,fiorentina,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3127,24,peluso f,sassuolo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9711,24,zapata d,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
553,24,reina p,napoli,P,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6104,24,memushaj l,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1890,24,de silvestri l,torino,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3717,24,toloi r,atalanta,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1388,24,cacciatore f,chievo,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2301,24,goldaniga e,palermo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6961,24,taarabt a,genoa,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7514,24,borriello m,cagliari,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6938,24,strootman k,roma,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1730,24,crescenzi a,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1824,24,danilo l,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8947,24,nestorovski i,palermo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6653,24,ragusa a,sassuolo,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3809,24,veseli f,empoli,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3174,24,peres b,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2261,24,gobbi m,chievo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7461,24,berardi d,sassuolo,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9681,24,verdi s,bologna,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4635,24,chochev i,palermo,C,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
511,24,rafael,cagliari,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
28,24,bizzarri a,pescara,P,-1.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,2016-17
6140,24,milinkovic s,lazio,C,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
8902,24,muriel l,sampdoria,A,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2016-17
3783,24,torosidis v,bologna,D,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6679,24,rigoni l,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1917,24,de vrij,lazio,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3186,24,pezzella g,palermo,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3790,24,vangioni l,milan,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
6565,24,praet d,sampdoria,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4577,24,castro l,chievo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7174,24,veloso m,genoa,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4119,24,badu e,udinese,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
202,24,donnarumma g,milan,P,6.5,7.5,-1.0,0.0,0.0,0.0,0.0,0.0,2016-17
329,24,karnezis o,udinese,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1527,24,ceccherini f,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4108,24,badelj m,fiorentina,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6321,24,obi j,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2053,24,felipe d,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9365,24,salah m,roma,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9394,24,sau m,cagliari,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6470,24,pellegrini l,sassuolo,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7150,24,vecino m,fiorentina,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9431,24,schick p,sampdoria,A,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2016-17
3535,24,samir c,udinese,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3346,24,rodriguez g,fiorentina,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4386,24,biglia l,lazio,C,8.5,6.5,0.0,0.0,0.0,2.0,0.0,0.0,2016-17
2036,24,fazio f,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
165,24,da costa a,bologna,P,3.5,6.5,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4342,24,benassi m,torino,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4047,24,aquilani a,sassuolo,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9182,24,petagna a,atalanta,A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4294,24,benali a,pescara,C,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
284,24,handanovic s,inter,P,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
6388,24,paredes l,roma,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9260,24,pucciarelli m,empoli,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
293,24,hart j,torino,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
4194,24,barella n,cagliari,C,4.5,5.5,0.0,0.0,-1.0,0.0,0.0,0.0,2016-17
1579,24,chiellini g,juventus,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
9230,24,politano m,sassuolo,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9304,24,quagliarella f,sampdoria,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6340,24,ocampos l,milan,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6421,24,parolo m,lazio,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7186,24,verre v,pescara,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7241,24,widmer s,udinese,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3399,24,rosi a,crotone,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
6436,24,pasalic m,milan,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9334,24,sadiq u,bologna,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2119,24,fornasier m,pescara,D,3.5,4.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
7259,24,zielinski p,napoli,C,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
3475,24,rugani d,juventus,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3464,24,rudiger a,roma,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4589,24,cataldi d,genoa,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9099,24,perica s,udinese,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7129,24,valero b,fiorentina,C,9.5,6.5,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
7070,24,torreira l,sampdoria,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4513,24,bruno a,pescara,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
2209,24,gazzola m,sassuolo,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3912,24,zapata c,milan,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9008,24,palladino r,genoa,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
4534,24,capezzi l,crotone,C,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1976,24,dussenne n,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9592,24,thereau c,udinese,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
93,24,consigli a,sassuolo,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
6595,24,pulgar e,bologna,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
8982,24,palacio r,inter,A,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
468,24,posavec j,palermo,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2016-17
83,24,buffon g,juventus,P,7.5,6.5,0.0,0.0,0.0,0.0,0.0,1.0,2016-17
7411,24,barbosa g,inter,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3200,24,pisacane f,cagliari,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1952,24,dodo' p,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3874,24,zampano f,pescara,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7419,24,belotti a,torino,A,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2016-17
3639,24,skriniar m,sampdoria,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
9457,24,simeone g,genoa,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
1655,24,conti a,atalanta,D,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2016-17
1992,24,emerson,roma,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
7312,24,anderson f,lazio,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
3555,24,sampirisi m,crotone,D,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
367,24,lamanna e,genoa,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2016-17
3304,24,rispoli a,palermo,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
1787,24,dainelli d,chievo,D,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2016-17
4435,24,birsa v,chievo,C,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-17
