,dots,giocatore,squadra,ruolo,fantavoto,voto,gol_fatti_subiti,ammonizioni,espulsioni,rigori_parati_segnati,autogol,portiere_imbattuto,yyss
7926,2,TEDESCO Gia,CATANIA,C,6.5,6.0,0.0,-0.5,0.0,0.0,0.0,1.0,2008-09
10037,2,PELLISSIER,CHIEVO,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4243,2,AQUILANI,ROMA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
6547,2,MANCINI,INTER,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10296,2,SHEVCHENKO,MILAN,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
226,2,CAMPAGNOLO,REGGINA,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2008-09
7291,2,PANI,CAGLIARI,C,4.5,5.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
2705,2,MATERAZZI,INTER,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10223,2,RONALDINHO,MILAN,A,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9741,2,MICCOLI,PALERMO,A,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2008-09
5757,2,GALLOPPA,SIENA,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7714,2,SCULLI,GENOA,C,9.5,7.0,3.0,-0.5,0.0,0.0,0.0,0.0,2008-09
8264,2,ZANETTI J,INTER,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7628,2,SAMMARCO,SAMPDORIA,C,6.0,6.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
9,2,ABBIATI,MILAN,P,4.5,6.5,-2.0,0.0,0.0,0.0,0.0,0.0,2008-09
2012,2,FERRI,CAGLIARI,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5792,2,GARGANO,NAPOLI,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
45,2,AMELIA,PALERMO,P,5.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,2008-09
6421,2,LICHTSTEINER,LAZIO,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
417,2,FREY,FIORENTINA,P,4.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,2008-09
7639,2,SANTANA,FIORENTINA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4674,2,BRIGHI,ROMA,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2978,2,PANUCCI,ROMA,D,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
5882,2,GOBBI,FIORENTINA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4384,2,BARONE,TORINO,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4367,2,BARILLA',REGGINA,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10410,2,TIRIBOCCHI,LECCE,A,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-09
6389,2,LEDESMA P,CATANIA,C,6.5,7.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
6274,2,KHARJA,SIENA,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
10274,2,SANCHEZ,UDINESE,A,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7338,2,PAZIENZA,NAPOLI,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
8235,2,ZANCHETTA,LECCE,C,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
74,2,ANTONIOLI,BOLOGNA,P,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,2008-09
1941,2,FAVALLI,MILAN,D,5.0,5.5,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
5516,2,FABIANO M,LECCE,C,5.5,6.0,0.0,-0.5,0.0,0.0,0.0,0.0,2008-09
7671,2,SAUMEL,TORINO,C,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7293,2,PAROLA,CAGLIARI,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
7727,2,SEEDORF,MILAN,C,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
4655,2,BRIENZA,REGGINA,C,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
9767,2,MILITO,GENOA,A,11.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,2008-09
379,2,DONI,ROMA,P,3.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,2008-09
2001,2,FERRARI,GENOA,D,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3344,2,RIVALTA,ATALANTA,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
3339,2,RINAUDO,NAPOLI,D,,,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
2040,2,FICAGNA,SIENA,D,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09
